x,y,zone_id,n
17.5,247.5,arc3_center,240
22.5,247.5,arc3_center,217
27.5,247.5,arc3_center,260
32.5,247.5,arc3_center,208
37.5,247.5,arc3_center,250
42.5,247.5,arc3_center,284
47.5,247.5,arc3_center,331
52.5,247.5,arc3_center,358
57.5,247.5,arc3_center,368
62.5,247.5,arc3_center,392
67.5,247.5,arc3_center,478
72.5,247.5,arc3_center,503
77.5,247.5,arc3_center,503
82.5,247.5,arc3_center,62
82.5,247.5,arc3_right_center,409
87.5,247.5,arc3_right_center,656
92.5,247.5,arc3_right_center,536
97.5,247.5,arc3_right_center,475
102.5,247.5,arc3_right_center,383
107.5,247.5,arc3_right_center,375
112.5,247.5,arc3_right_center,360
117.5,247.5,arc3_right_center,301
122.5,247.5,arc3_right_center,233
127.5,247.5,arc3_right_center,193
132.5,247.5,arc3_right_center,146
137.5,247.5,arc3_right_center,139
142.5,247.5,arc3_right_center,122
147.5,247.5,arc3_right_center,109
152.5,247.5,arc3_right_center,99
157.5,247.5,arc3_right_center,60
162.5,247.5,arc3_right_center,51
167.5,247.5,arc3_right_center,32
172.5,247.5,arc3_right_center,35
177.5,247.5,arc3_right_center,21
182.5,247.5,arc3_right_center,17
187.5,247.5,arc3_right_center,20
192.5,247.5,arc3_right_center,5
197.5,247.5,arc3_right_center,4
202.5,247.5,arc3_right_center,5
207.5,247.5,arc3_right_center,2
212.5,247.5,arc3_right_center,2
-232.5,252.5,arc3_left_center,1
-212.5,252.5,arc3_left_center,2
-207.5,252.5,arc3_left_center,3
-202.5,252.5,arc3_left_center,4
-197.5,252.5,arc3_left_center,5
-192.5,252.5,arc3_left_center,6
-187.5,252.5,arc3_left_center,11
-182.5,252.5,arc3_left_center,11
-177.5,252.5,arc3_left_center,19
-172.5,252.5,arc3_left_center,15
-167.5,252.5,arc3_left_center,44
-162.5,252.5,arc3_left_center,74
-157.5,252.5,arc3_left_center,46
-152.5,252.5,arc3_left_center,52
-147.5,252.5,arc3_left_center,83
-142.5,252.5,arc3_left_center,105
-137.5,252.5,arc3_left_center,126
-132.5,252.5,arc3_left_center,137
-127.5,252.5,arc3_left_center,153
-122.5,252.5,arc3_left_center,195
-117.5,252.5,arc3_left_center,236
-112.5,252.5,arc3_left_center,220
-107.5,252.5,arc3_left_center,278
-102.5,252.5,arc3_left_center,261
-97.5,252.5,arc3_left_center,377
-92.5,252.5,arc3_left_center,342
-87.5,252.5,arc3_left_center,363
-82.5,252.5,arc3_center,108
-82.5,252.5,arc3_left_center,234
-77.5,252.5,arc3_center,355
-72.5,252.5,arc3_center,392
-67.5,252.5,arc3_center,400
-62.5,252.5,arc3_center,399
-57.5,252.5,arc3_center,363
-52.5,252.5,arc3_center,408
-47.5,252.5,arc3_center,394
-42.5,252.5,arc3_center,349
-37.5,252.5,arc3_center,485
-32.5,252.5,arc3_center,351
-27.5,252.5,arc3_center,381
-22.5,252.5,arc3_center,378
-17.5,252.5,arc3_center,453
-12.5,252.5,arc3_center,437
-7.5,252.5,arc3_center,475
-2.5,252.5,arc3_center,512
2.5,252.5,arc3_center,564
7.5,252.5,arc3_center,490
12.5,252.5,arc3_center,479
17.5,252.5,arc3_center,394
22.5,252.5,arc3_center,431
27.5,252.5,arc3_center,474
32.5,252.5,arc3_center,375
37.5,252.5,arc3_center,392
42.5,252.5,arc3_center,408
47.5,252.5,arc3_center,450
52.5,252.5,arc3_center,433
57.5,252.5,arc3_center,441
62.5,252.5,arc3_center,414
67.5,252.5,arc3_center,409
72.5,252.5,arc3_center,430
77.5,252.5,arc3_center,449
82.5,252.5,arc3_center,216
82.5,252.5,arc3_right_center,172
87.5,252.5,arc3_right_center,475
92.5,252.5,arc3_right_center,357
97.5,252.5,arc3_right_center,306
102.5,252.5,arc3_right_center,297
107.5,252.5,arc3_right_center,233
112.5,252.5,arc3_right_center,193
117.5,252.5,arc3_right_center,186
122.5,252.5,arc3_right_center,146
127.5,252.5,arc3_right_center,119
132.5,252.5,arc3_right_center,111
137.5,252.5,arc3_right_center,85
142.5,252.5,arc3_right_center,82
147.5,252.5,arc3_right_center,64
152.5,252.5,arc3_right_center,63
157.5,252.5,arc3_right_center,30
162.5,252.5,arc3_right_center,32
167.5,252.5,arc3_right_center,27
172.5,252.5,arc3_right_center,21
177.5,252.5,arc3_right_center,17
182.5,252.5,arc3_right_center,14
187.5,252.5,arc3_right_center,9
192.5,252.5,arc3_right_center,5
197.5,252.5,arc3_right_center,6
202.5,252.5,arc3_right_center,2
207.5,252.5,arc3_right_center,2
212.5,252.5,arc3_right_center,3
227.5,252.5,arc3_right_center,1
-227.5,257.5,arc3_left_center,1
-217.5,257.5,arc3_left_center,1
-212.5,257.5,arc3_left_center,1
-207.5,257.5,arc3_left_center,2
-202.5,257.5,arc3_left_center,3
-197.5,257.5,arc3_left_center,3
-192.5,257.5,arc3_left_center,8
-187.5,257.5,arc3_left_center,8
-182.5,257.5,arc3_left_center,17
-177.5,257.5,arc3_left_center,15
-172.5,257.5,arc3_left_center,23
-167.5,257.5,arc3_left_center,18
-162.5,257.5,arc3_left_center,33
-157.5,257.5,arc3_left_center,39
-152.5,257.5,arc3_left_center,48
-147.5,257.5,arc3_left_center,53
-142.5,257.5,arc3_left_center,59
-137.5,257.5,arc3_left_center,91
-132.5,257.5,arc3_left_center,78
-127.5,257.5,arc3_left_center,99
-122.5,257.5,arc3_left_center,113
-117.5,257.5,arc3_left_center,119
-112.5,257.5,arc3_left_center,149
-107.5,257.5,arc3_left_center,145
-102.5,257.5,arc3_left_center,162
-97.5,257.5,arc3_left_center,256
-92.5,257.5,arc3_left_center,243
-87.5,257.5,arc3_left_center,267
-82.5,257.5,arc3_center,174
-82.5,257.5,arc3_left_center,72
-77.5,257.5,arc3_center,280
-72.5,257.5,arc3_center,286
-67.5,257.5,arc3_center,333
-62.5,257.5,arc3_center,335
-57.5,257.5,arc3_center,367
-52.5,257.5,arc3_center,350
-47.5,257.5,arc3_center,329
-42.5,257.5,arc3_center,369
-37.5,257.5,arc3_center,466
-32.5,257.5,arc3_center,398
-27.5,257.5,arc3_center,428
-22.5,257.5,arc3_center,510
-17.5,257.5,arc3_center,547
-12.5,257.5,arc3_center,579
-7.5,257.5,arc3_center,593
-2.5,257.5,arc3_center,685
2.5,257.5,arc3_center,702
7.5,257.5,arc3_center,629
12.5,257.5,arc3_center,557
17.5,257.5,arc3_center,518
22.5,257.5,arc3_center,488
27.5,257.5,arc3_center,594
32.5,257.5,arc3_center,391
37.5,257.5,arc3_center,391
42.5,257.5,arc3_center,417
47.5,257.5,arc3_center,391
52.5,257.5,arc3_center,358
57.5,257.5,arc3_center,330
62.5,257.5,arc3_center,344
67.5,257.5,arc3_center,341
72.5,257.5,arc3_center,301
77.5,257.5,arc3_center,287
82.5,257.5,arc3_center,266
82.5,257.5,arc3_right_center,8
87.5,257.5,arc3_right_center,323
92.5,257.5,arc3_right_center,239
97.5,257.5,arc3_right_center,193
102.5,257.5,arc3_right_center,170
107.5,257.5,arc3_right_center,152
112.5,257.5,arc3_right_center,131
117.5,257.5,arc3_right_center,93
122.5,257.5,arc3_right_center,118
127.5,257.5,arc3_right_center,86
132.5,257.5,arc3_right_center,91
137.5,257.5,arc3_right_center,72
142.5,257.5,arc3_right_center,68
147.5,257.5,arc3_right_center,65
152.5,257.5,arc3_right_center,41
157.5,257.5,arc3_right_center,27
162.5,257.5,arc3_right_center,25
167.5,257.5,arc3_right_center,14
172.5,257.5,arc3_right_center,16
177.5,257.5,arc3_right_center,13
182.5,257.5,arc3_right_center,11
187.5,257.5,arc3_right_center,2
192.5,257.5,arc3_right_center,4
197.5,257.5,arc3_right_center,8
202.5,257.5,arc3_right_center,2
207.5,257.5,arc3_right_center,2
212.5,257.5,arc3_right_center,2
222.5,257.5,arc3_right_center,2
-222.5,262.5,arc3_left_center,1
-217.5,262.5,arc3_left_center,2
-212.5,262.5,arc3_left_center,1
-207.5,262.5,arc3_left_center,2
-202.5,262.5,arc3_left_center,2
-197.5,262.5,arc3_left_center,2
-192.5,262.5,arc3_left_center,5
-187.5,262.5,arc3_left_center,7
-182.5,262.5,arc3_left_center,14
-177.5,262.5,arc3_left_center,13
-172.5,262.5,arc3_left_center,8
-167.5,262.5,arc3_left_center,24
-162.5,262.5,arc3_left_center,26
-157.5,262.5,arc3_left_center,32
-152.5,262.5,arc3_left_center,32
-147.5,262.5,arc3_left_center,37
-142.5,262.5,arc3_left_center,47
-137.5,262.5,arc3_left_center,54
-132.5,262.5,arc3_left_center,70
-127.5,262.5,arc3_left_center,76
-122.5,262.5,arc3_left_center,67
-117.5,262.5,arc3_left_center,92
-112.5,262.5,arc3_left_center,100
-107.5,262.5,arc3_left_center,103
-102.5,262.5,arc3_left_center,107
-97.5,262.5,arc3_left_center,168
-92.5,262.5,arc3_left_center,171
-87.5,262.5,arc3_left_center,159
-82.5,262.5,arc3_center,186
-82.5,262.5,arc3_left_center,20
-77.5,262.5,arc3_center,194
-72.5,262.5,arc3_center,237
-67.5,262.5,arc3_center,240
-62.5,262.5,arc3_center,237
-57.5,262.5,arc3_center,239
-52.5,262.5,arc3_center,297
-47.5,262.5,arc3_center,281
-42.5,262.5,arc3_center,332
-37.5,262.5,arc3_center,448
-32.5,262.5,arc3_center,370
-27.5,262.5,arc3_center,417
-22.5,262.5,arc3_center,443
-17.5,262.5,arc3_center,485
-12.5,262.5,arc3_center,505
-7.5,262.5,arc3_center,582
-2.5,262.5,arc3_center,568
2.5,262.5,arc3_center,653
7.5,262.5,arc3_center,541
12.5,262.5,arc3_center,487
17.5,262.5,arc3_center,504
22.5,262.5,arc3_center,445
27.5,262.5,arc3_center,465
32.5,262.5,arc3_center,366
37.5,262.5,arc3_center,325
42.5,262.5,arc3_center,299
47.5,262.5,arc3_center,321
52.5,262.5,arc3_center,316
57.5,262.5,arc3_center,245
62.5,262.5,arc3_center,244
67.5,262.5,arc3_center,256
72.5,262.5,arc3_center,222
77.5,262.5,arc3_center,192
82.5,262.5,arc3_center,153
87.5,262.5,arc3_center,23
87.5,262.5,arc3_right_center,177
92.5,262.5,arc3_right_center,162
97.5,262.5,arc3_right_center,143
102.5,262.5,arc3_right_center,130
107.5,262.5,arc3_right_center,124
112.5,262.5,arc3_right_center,110
117.5,262.5,arc3_right_center,83
122.5,262.5,arc3_right_center,66
127.5,262.5,arc3_right_center,46
132.5,262.5,arc3_right_center,69
137.5,262.5,arc3_right_center,44
142.5,262.5,arc3_right_center,55
147.5,262.5,arc3_right_center,48
152.5,262.5,arc3_right_center,43
157.5,262.5,arc3_right_center,38
162.5,262.5,arc3_right_center,19
167.5,262.5,arc3_right_center,19
172.5,262.5,arc3_right_center,17
177.5,262.5,arc3_right_center,11
182.5,262.5,arc3_right_center,19
187.5,262.5,arc3_right_center,5
192.5,262.5,arc3_right_center,5
197.5,262.5,arc3_right_center,4
202.5,262.5,arc3_right_center,2
207.5,262.5,arc3_right_center,1
212.5,262.5,arc3_right_center,4
-207.5,267.5,arc3_left_center,1
-202.5,267.5,arc3_left_center,2
-197.5,267.5,arc3_left_center,3
-192.5,267.5,arc3_left_center,1
-187.5,267.5,arc3_left_center,7
-182.5,267.5,arc3_left_center,13
-177.5,267.5,arc3_left_center,10
-172.5,267.5,arc3_left_center,11
-167.5,267.5,arc3_left_center,14
-162.5,267.5,arc3_left_center,20
-157.5,267.5,arc3_left_center,23
-152.5,267.5,arc3_left_center,28
-147.5,267.5,arc3_left_center,29
-142.5,267.5,arc3_left_center,41
-137.5,267.5,arc3_left_center,45
-132.5,267.5,arc3_left_center,44
-127.5,267.5,arc3_left_center,36
-122.5,267.5,arc3_left_center,54
-117.5,267.5,arc3_left_center,60
-112.5,267.5,arc3_left_center,62
-107.5,267.5,arc3_left_center,67
-102.5,267.5,arc3_left_center,79
-97.5,267.5,arc3_left_center,97
-92.5,267.5,arc3_left_center,108
-87.5,267.5,arc3_center,40
-87.5,267.5,arc3_left_center,62
-82.5,267.5,arc3_center,109
-77.5,267.5,arc3_center,109
-72.5,267.5,arc3_center,125
-67.5,267.5,arc3_center,145
-62.5,267.5,arc3_center,148
-57.5,267.5,arc3_center,174
-52.5,267.5,arc3_center,176
-47.5,267.5,arc3_center,158
-42.5,267.5,arc3_center,204
-37.5,267.5,arc3_center,290
-32.5,267.5,arc3_center,247
-27.5,267.5,arc3_center,265
-22.5,267.5,arc3_center,302
-17.5,267.5,arc3_center,334
-12.5,267.5,arc3_center,340
-7.5,267.5,arc3_center,375
-2.5,267.5,arc3_center,394
2.5,267.5,arc3_center,414
7.5,267.5,arc3_center,378
12.5,267.5,arc3_center,331
17.5,267.5,arc3_center,325
22.5,267.5,arc3_center,295
27.5,267.5,arc3_center,287
32.5,267.5,arc3_center,217
37.5,267.5,arc3_center,188
42.5,267.5,arc3_center,196
47.5,267.5,arc3_center,180
52.5,267.5,arc3_center,169
57.5,267.5,arc3_center,154
62.5,267.5,arc3_center,149
67.5,267.5,arc3_center,155
72.5,267.5,arc3_center,147
77.5,267.5,arc3_center,120
82.5,267.5,arc3_center,97
87.5,267.5,arc3_center,49
87.5,267.5,arc3_right_center,62
92.5,267.5,arc3_right_center,96
97.5,267.5,arc3_right_center,92
102.5,267.5,arc3_right_center,88
107.5,267.5,arc3_right_center,69
112.5,267.5,arc3_right_center,59
117.5,267.5,arc3_right_center,55
122.5,267.5,arc3_right_center,50
127.5,267.5,arc3_right_center,40
132.5,267.5,arc3_right_center,36
137.5,267.5,arc3_right_center,37
142.5,267.5,arc3_right_center,28
147.5,267.5,arc3_right_center,20
152.5,267.5,arc3_right_center,32
157.5,267.5,arc3_right_center,14
162.5,267.5,arc3_right_center,17
167.5,267.5,arc3_right_center,18
172.5,267.5,arc3_right_center,14
177.5,267.5,arc3_right_center,13
182.5,267.5,arc3_right_center,10
187.5,267.5,arc3_right_center,7
192.5,267.5,arc3_right_center,4
197.5,267.5,arc3_right_center,2
202.5,267.5,arc3_right_center,1
207.5,267.5,arc3_right_center,2
217.5,267.5,arc3_right_center,1
232.5,267.5,arc3_right_center,1
-232.5,272.5,arc3_left_center,1
-207.5,272.5,arc3_left_center,2
-202.5,272.5,arc3_left_center,2
-197.5,272.5,arc3_left_center,1
-192.5,272.5,arc3_left_center,3
-187.5,272.5,arc3_left_center,8
-182.5,272.5,arc3_left_center,7
-177.5,272.5,arc3_left_center,8
-172.5,272.5,arc3_left_center,10
-167.5,272.5,arc3_left_center,11
-162.5,272.5,arc3_left_center,22
-157.5,272.5,arc3_left_center,13
-152.5,272.5,arc3_left_center,21
-147.5,272.5,arc3_left_center,32
-142.5,272.5,arc3_left_center,30
-137.5,272.5,arc3_left_center,25
-132.5,272.5,arc3_left_center,37
-127.5,272.5,arc3_left_center,38
-122.5,272.5,arc3_left_center,31
-117.5,272.5,arc3_left_center,50
-112.5,272.5,arc3_left_center,62
-107.5,272.5,arc3_left_center,49
-102.5,272.5,arc3_left_center,37
-97.5,272.5,arc3_left_center,77
-92.5,272.5,arc3_left_center,83
-87.5,272.5,arc3_center,67
-87.5,272.5,arc3_left_center,21
-82.5,272.5,arc3_center,72
-77.5,272.5,arc3_center,65
-72.5,272.5,arc3_center,84
-67.5,272.5,arc3_center,110
-62.5,272.5,arc3_center,106
-57.5,272.5,arc3_center,95
-52.5,272.5,arc3_center,104
-47.5,272.5,arc3_center,118
-42.5,272.5,arc3_center,136
-37.5,272.5,arc3_center,200
-32.5,272.5,arc3_center,146
-27.5,272.5,arc3_center,178
-22.5,272.5,arc3_center,217
-17.5,272.5,arc3_center,253
-12.5,272.5,arc3_center,225
-7.5,272.5,arc3_center,295
-2.5,272.5,arc3_center,283
2.5,272.5,arc3_center,247
7.5,272.5,arc3_center,250
12.5,272.5,arc3_center,217
17.5,272.5,arc3_center,183
22.5,272.5,arc3_center,203
27.5,272.5,arc3_center,203
32.5,272.5,arc3_center,129
37.5,272.5,arc3_center,125
42.5,272.5,arc3_center,143
47.5,272.5,arc3_center,125
52.5,272.5,arc3_center,105
57.5,272.5,arc3_center,106
62.5,272.5,arc3_center,94
67.5,272.5,arc3_center,92
72.5,272.5,arc3_center,74
77.5,272.5,arc3_center,75
82.5,272.5,arc3_center,76
87.5,272.5,arc3_center,66
87.5,272.5,arc3_right_center,20
92.5,272.5,arc3_right_center,61
97.5,272.5,arc3_right_center,45
102.5,272.5,arc3_right_center,53
107.5,272.5,arc3_right_center,33
112.5,272.5,arc3_right_center,42
117.5,272.5,arc3_right_center,45
122.5,272.5,arc3_right_center,40
127.5,272.5,arc3_right_center,23
132.5,272.5,arc3_right_center,19
137.5,272.5,arc3_right_center,24
142.5,272.5,arc3_right_center,23
147.5,272.5,arc3_right_center,19
152.5,272.5,arc3_right_center,20
157.5,272.5,arc3_right_center,13
162.5,272.5,arc3_right_center,12
167.5,272.5,arc3_right_center,6
172.5,272.5,arc3_right_center,6
177.5,272.5,arc3_right_center,6
182.5,272.5,arc3_right_center,8
187.5,272.5,arc3_right_center,4
192.5,272.5,arc3_right_center,3
197.5,272.5,arc3_right_center,4
202.5,272.5,arc3_right_center,1
207.5,272.5,arc3_right_center,1
212.5,272.5,arc3_right_center,1
217.5,272.5,arc3_right_center,2
222.5,272.5,arc3_right_center,1
-217.5,277.5,arc3_left_center,1
-212.5,277.5,arc3_left_center,2
-207.5,277.5,arc3_left_center,1
-202.5,277.5,arc3_left_center,3
-197.5,277.5,arc3_left_center,4
-192.5,277.5,arc3_left_center,4
-187.5,277.5,arc3_left_center,3
-182.5,277.5,arc3_left_center,7
-177.5,277.5,arc3_left_center,5
-172.5,277.5,arc3_left_center,5
-167.5,277.5,arc3_left_center,8
-162.5,277.5,arc3_left_center,16
-157.5,277.5,arc3_left_center,13
-152.5,277.5,arc3_left_center,13
-147.5,277.5,arc3_left_center,14
-142.5,277.5,arc3_left_center,18
-137.5,277.5,arc3_left_center,26
-132.5,277.5,arc3_left_center,28
-127.5,277.5,arc3_left_center,26
-122.5,277.5,arc3_left_center,36
-117.5,277.5,arc3_left_center,35
-112.5,277.5,arc3_left_center,40
-107.5,277.5,arc3_left_center,31
-102.5,277.5,arc3_left_center,45
-97.5,277.5,arc3_left_center,49
-92.5,277.5,arc3_left_center,50
-87.5,277.5,arc3_center,44
-87.5,277.5,arc3_left_center,1
-82.5,277.5,arc3_center,48
-77.5,277.5,arc3_center,46
-72.5,277.5,arc3_center,69
-67.5,277.5,arc3_center,65
-62.5,277.5,arc3_center,74
-57.5,277.5,arc3_center,63
-52.5,277.5,arc3_center,73
-47.5,277.5,arc3_center,97
-42.5,277.5,arc3_center,93
-37.5,277.5,arc3_center,140
-32.5,277.5,arc3_center,93
-27.5,277.5,arc3_center,129
-22.5,277.5,arc3_center,135
-17.5,277.5,arc3_center,130
-12.5,277.5,arc3_center,161
-7.5,277.5,arc3_center,186
-2.5,277.5,arc3_center,194
2.5,277.5,arc3_center,191
7.5,277.5,arc3_center,183
12.5,277.5,arc3_center,136
17.5,277.5,arc3_center,122
22.5,277.5,arc3_center,113
27.5,277.5,arc3_center,122
32.5,277.5,arc3_center,98
37.5,277.5,arc3_center,95
42.5,277.5,arc3_center,80
47.5,277.5,arc3_center,81
52.5,277.5,arc3_center,63
57.5,277.5,arc3_center,73
62.5,277.5,arc3_center,67
67.5,277.5,arc3_center,64
72.5,277.5,arc3_center,54
77.5,277.5,arc3_center,43
82.5,277.5,arc3_center,53
87.5,277.5,arc3_center,66
92.5,277.5,arc3_right_center,48
97.5,277.5,arc3_right_center,40
102.5,277.5,arc3_right_center,29
107.5,277.5,arc3_right_center,27
112.5,277.5,arc3_right_center,39
117.5,277.5,arc3_right_center,30
122.5,277.5,arc3_right_center,26
127.5,277.5,arc3_right_center,21
132.5,277.5,arc3_right_center,13
137.5,277.5,arc3_right_center,25
142.5,277.5,arc3_right_center,13
147.5,277.5,arc3_right_center,20
152.5,277.5,arc3_right_center,16
157.5,277.5,arc3_right_center,11
162.5,277.5,arc3_right_center,10
167.5,277.5,arc3_right_center,7
172.5,277.5,arc3_right_center,10
177.5,277.5,arc3_right_center,9
182.5,277.5,arc3_right_center,4
187.5,277.5,arc3_right_center,4
192.5,277.5,arc3_right_center,3
197.5,277.5,arc3_right_center,2
212.5,277.5,arc3_right_center,1
217.5,277.5,arc3_right_center,1
-207.5,282.5,arc3_left_center,1
-202.5,282.5,arc3_left_center,4
-197.5,282.5,arc3_left_center,3
-192.5,282.5,arc3_left_center,1
-187.5,282.5,arc3_left_center,1
-182.5,282.5,arc3_left_center,4
-177.5,282.5,arc3_left_center,5
-172.5,282.5,arc3_left_center,8
-167.5,282.5,arc3_left_center,4
-162.5,282.5,arc3_left_center,13
-157.5,282.5,arc3_left_center,14
-152.5,282.5,arc3_left_center,18
-147.5,282.5,arc3_left_center,14
-142.5,282.5,arc3_left_center,18
-137.5,282.5,arc3_left_center,19
-132.5,282.5,arc3_left_center,15
-127.5,282.5,arc3_left_center,25
-122.5,282.5,arc3_left_center,21
-117.5,282.5,arc3_left_center,16
-112.5,282.5,arc3_left_center,27
-107.5,282.5,arc3_left_center,37
-102.5,282.5,arc3_left_center,29
-97.5,282.5,arc3_left_center,38
-92.5,282.5,arc3_center,10
-92.5,282.5,arc3_left_center,31
-87.5,282.5,arc3_center,29
-82.5,282.5,arc3_center,42
-77.5,282.5,arc3_center,34
-72.5,282.5,arc3_center,35
-67.5,282.5,arc3_center,42
-62.5,282.5,arc3_center,46
-57.5,282.5,arc3_center,35
-52.5,282.5,arc3_center,46
-47.5,282.5,arc3_center,45
-42.5,282.5,arc3_center,63
-37.5,282.5,arc3_center,80
-32.5,282.5,arc3_center,78
-27.5,282.5,arc3_center,93
-22.5,282.5,arc3_center,100
-17.5,282.5,arc3_center,93
-12.5,282.5,arc3_center,125
-7.5,282.5,arc3_center,98
-2.5,282.5,arc3_center,115
2.5,282.5,arc3_center,140
7.5,282.5,arc3_center,108
12.5,282.5,arc3_center,83
17.5,282.5,arc3_center,92
22.5,282.5,arc3_center,75
27.5,282.5,arc3_center,71
32.5,282.5,arc3_center,57
37.5,282.5,arc3_center,45
42.5,282.5,arc3_center,44
47.5,282.5,arc3_center,45
52.5,282.5,arc3_center,47
57.5,282.5,arc3_center,50
62.5,282.5,arc3_center,38
67.5,282.5,arc3_center,43
72.5,282.5,arc3_center,31
77.5,282.5,arc3_center,31
82.5,282.5,arc3_center,39
87.5,282.5,arc3_center,37
92.5,282.5,arc3_center,14
92.5,282.5,arc3_right_center,20
97.5,282.5,arc3_right_center,23
102.5,282.5,arc3_right_center,26
107.5,282.5,arc3_right_center,27
112.5,282.5,arc3_right_center,24
117.5,282.5,arc3_right_center,24
122.5,282.5,arc3_right_center,15
127.5,282.5,arc3_right_center,17
132.5,282.5,arc3_right_center,14
137.5,282.5,arc3_right_center,13
142.5,282.5,arc3_right_center,7
147.5,282.5,arc3_right_center,10
152.5,282.5,arc3_right_center,8
157.5,282.5,arc3_right_center,9
162.5,282.5,arc3_right_center,9
167.5,282.5,arc3_right_center,4
172.5,282.5,arc3_right_center,4
177.5,282.5,arc3_right_center,4
182.5,282.5,arc3_right_center,2
187.5,282.5,arc3_right_center,2
192.5,282.5,arc3_right_center,3
202.5,282.5,arc3_right_center,1
212.5,282.5,arc3_right_center,1
217.5,282.5,arc3_right_center,1
-217.5,287.5,arc3_left_center,1
-212.5,287.5,arc3_left_center,1
-207.5,287.5,arc3_left_center,1
-202.5,287.5,arc3_left_center,2
-197.5,287.5,arc3_left_center,1
-192.5,287.5,arc3_left_center,3
-187.5,287.5,arc3_left_center,2
-182.5,287.5,arc3_left_center,2
-177.5,287.5,arc3_left_center,1
-172.5,287.5,arc3_left_center,1
-167.5,287.5,arc3_left_center,4
-162.5,287.5,arc3_left_center,5
-157.5,287.5,arc3_left_center,5
-152.5,287.5,arc3_left_center,8
-147.5,287.5,arc3_left_center,11
-142.5,287.5,arc3_left_center,14
-137.5,287.5,arc3_left_center,8
-132.5,287.5,arc3_left_center,6
-127.5,287.5,arc3_left_center,13
-122.5,287.5,arc3_left_center,22
-117.5,287.5,arc3_left_center,18
-112.5,287.5,arc3_left_center,12
-107.5,287.5,arc3_left_center,10
-102.5,287.5,arc3_left_center,13
-97.5,287.5,arc3_left_center,24
-92.5,287.5,arc3_center,13
-92.5,287.5,arc3_left_center,9
-87.5,287.5,arc3_center,26
-82.5,287.5,arc3_center,31
-77.5,287.5,arc3_center,24
-72.5,287.5,arc3_center,26
-67.5,287.5,arc3_center,27
-62.5,287.5,arc3_center,22
-57.5,287.5,arc3_center,28
-52.5,287.5,arc3_center,27
-47.5,287.5,arc3_center,38
-42.5,287.5,arc3_center,25
-37.5,287.5,arc3_center,54
-32.5,287.5,arc3_center,47
-27.5,287.5,arc3_center,45
-22.5,287.5,arc3_center,63
-17.5,287.5,arc3_center,50
-12.5,287.5,arc3_center,64
-7.5,287.5,arc3_center,72
-2.5,287.5,arc3_center,77
2.5,287.5,arc3_center,87
7.5,287.5,arc3_center,57
12.5,287.5,arc3_center,69
17.5,287.5,arc3_center,42
22.5,287.5,arc3_center,62
27.5,287.5,arc3_center,54
32.5,287.5,arc3_center,42
37.5,287.5,arc3_center,33
42.5,287.5,arc3_center,32
47.5,287.5,arc3_center,38
52.5,287.5,arc3_center,24
57.5,287.5,arc3_center,26
62.5,287.5,arc3_center,27
67.5,287.5,arc3_center,28
72.5,287.5,arc3_center,19
77.5,287.5,arc3_center,31
82.5,287.5,arc3_center,25
87.5,287.5,arc3_center,18
92.5,287.5,arc3_center,20
92.5,287.5,arc3_right_center,4
97.5,287.5,arc3_right_center,15
102.5,287.5,arc3_right_center,12
107.5,287.5,arc3_right_center,15
112.5,287.5,arc3_right_center,15
117.5,287.5,arc3_right_center,11
122.5,287.5,arc3_right_center,12
127.5,287.5,arc3_right_center,20
132.5,287.5,arc3_right_center,9
137.5,287.5,arc3_right_center,4
142.5,287.5,arc3_right_center,8
147.5,287.5,arc3_right_center,7
152.5,287.5,arc3_right_center,6
157.5,287.5,arc3_right_center,5
162.5,287.5,arc3_right_center,6
167.5,287.5,arc3_right_center,8
172.5,287.5,arc3_right_center,2
177.5,287.5,arc3_right_center,3
182.5,287.5,arc3_right_center,1
187.5,287.5,arc3_right_center,4
192.5,287.5,arc3_right_center,4
197.5,287.5,arc3_right_center,2
202.5,287.5,arc3_right_center,1
207.5,287.5,arc3_right_center,1
212.5,287.5,arc3_right_center,2
217.5,287.5,arc3_right_center,2
222.5,287.5,arc3_right_center,2
227.5,287.5,arc3_right_center,1
-212.5,292.5,arc3_left_center,2
-207.5,292.5,arc3_left_center,2
-197.5,292.5,arc3_left_center,3
-192.5,292.5,arc3_left_center,1
-187.5,292.5,arc3_left_center,1
-182.5,292.5,arc3_left_center,4
-172.5,292.5,arc3_left_center,5
-167.5,292.5,arc3_left_center,5
-162.5,292.5,arc3_left_center,4
-157.5,292.5,arc3_left_center,7
-152.5,292.5,arc3_left_center,3
-147.5,292.5,arc3_left_center,7
-142.5,292.5,arc3_left_center,7
-137.5,292.5,arc3_left_center,9
-132.5,292.5,arc3_left_center,11
-127.5,292.5,arc3_left_center,6
-122.5,292.5,arc3_left_center,11
-117.5,292.5,arc3_left_center,10
-112.5,292.5,arc3_left_center,17
-107.5,292.5,arc3_left_center,8
-102.5,292.5,arc3_left_center,12
-97.5,292.5,arc3_left_center,19
-92.5,292.5,arc3_center,18
-87.5,292.5,arc3_center,22
-82.5,292.5,arc3_center,11
-77.5,292.5,arc3_center,21
-72.5,292.5,arc3_center,13
-67.5,292.5,arc3_center,15
-62.5,292.5,arc3_center,29
-57.5,292.5,arc3_center,27
-52.5,292.5,arc3_center,24
-47.5,292.5,arc3_center,24
-42.5,292.5,arc3_center,18
-37.5,292.5,arc3_center,23
-32.5,292.5,arc3_center,32
